Date	Symbol	Series	Prev Close	Open	High	Low	Last	Close	VWAP	Volume	Turnover	Trades	Deliverable Volume	%Deliverble
3/10/2005	TITAN	EQ	220.8	227.4	247.2	220	238.95	239.25	239.19	1582809	3.78599E+13		379422	0.2397
3/11/2005	TITAN	EQ	239.25	240.9	266.8	230	253.5	254.25	256.09	3339197	8.55138E+13		363253	0.1088
3/14/2005	TITAN	EQ	254.25	255	275.7	253	254.4	254.9	264.86	2047189	5.42218E+13		325374	0.1589
3/15/2005	TITAN	EQ	254.9	255	263	245.3	246.7	246.7	252.83	1213484	3.06799E+13		219838	0.1812
3/16/2005	TITAN	EQ	246.7	249	255.9	245.3	247.85	248.4	251.1	867446	2.17813E+13		90210	0.104
3/17/2005	TITAN	EQ	248.4	248.9	249.9	238.05	239.9	238.9	243.01	291945	7.09463E+12		63378	0.2171
3/18/2005	TITAN	EQ	238.9	240.35	241	228.2	238.5	236.9	234.83	474676	1.1147E+13		110335	0.2324
3/21/2005	TITAN	EQ	236.9	240	251	239	244.5	242.85	245.55	542918	1.33315E+13		83675	0.1541
3/22/2005	TITAN	EQ	242.85	244	249	233	236.25	234.95	240.18	411483	9.88283E+12		76582	0.1861
3/23/2005	TITAN	EQ	234.95	237.75	239.2	217	220.65	219.7	227.41	413466	9.40273E+12		135647	0.3281
3/24/2005	TITAN	EQ	219.7	220.95	225	215	220.5	218.35	218.87	350754	7.67713E+12		60114	0.1714
3/28/2005	TITAN	EQ	218.35	220.8	229.85	219.9	224.8	225	224.78	361881	8.13452E+12		95567	0.2641
3/29/2005	TITAN	EQ	225	226	227.5	207	216	212.1	217.27	316386	6.87424E+12		77202	0.244
3/30/2005	TITAN	EQ	212.1	217	219.9	211.25	219	216.85	215.94	319882	6.90744E+12		102180	0.3194
3/31/2005	TITAN	EQ	216.85	218.9	236.7	218.25	233	231.7	231.03	750324	1.73351E+13		119278	0.159
4/1/2005	TITAN	EQ	231.7	233.6	244.6	229	242.5	241.65	238.34	586122	1.39694E+13		75889	0.1295
4/4/2005	TITAN	EQ	241.65	235.3	250.9	235	247.5	248	244.15	672740	1.64246E+13		136485	0.2029
4/5/2005	TITAN	EQ	248	249.8	254.75	242.55	243	244.8	249.63	730489	1.82352E+13		128373	0.1757
4/6/2005	TITAN	EQ	244.8	245	249.5	241	249.4	246.75	245.64	374125	9.18994E+12		89011	0.2379
4/7/2005	TITAN	EQ	246.75	249	256.9	246.1	248.55	247.65	251.56	439383	1.1053E+13		83668	0.1904
4/8/2005	TITAN	EQ	247.65	250	251.1	240	241	241.45	243.93	210840	5.14299E+12		45604	0.2163
4/11/2005	TITAN	EQ	241.45	242.4	242.4	229	231	231.2	232.83	202813	4.72214E+12		49597	0.2445
4/12/2005	TITAN	EQ	231.2	232	242.3	232	240.95	240.2	238.07	289976	6.90341E+12		48195	0.1662
4/13/2005	TITAN	EQ	240.2	241.9	246.4	237.6	237.65	238.85	242.18	382504	9.26352E+12		51299	0.1341
4/15/2005	TITAN	EQ	238.85	237	237	217.4	227.55	227.55	229.85	253451	5.82546E+12		86610	0.3417
4/18/2005	TITAN	EQ	227.55	222	234.95	220	233.4	233.35	229.2	456092	1.04538E+13		64147	0.1406
4/19/2005	TITAN	EQ	233.35	236	242	231	233.5	233	237.58	445637	1.05873E+13		76363	0.1714
4/20/2005	TITAN	EQ	233	235.3	246.5	233.2	246	244.4	240.93	563606	1.35791E+13		113476	0.2013
4/21/2005	TITAN	EQ	244.4	245.85	272.4	241.25	265	266.4	261.98	2883672	7.55459E+13		373178	0.1294
4/22/2005	TITAN	EQ	266.4	267.5	278.85	265.5	269.55	271.55	273.12	1941773	5.30339E+13		199011	0.1025
4/25/2005	TITAN	EQ	271.55	271.4	276.85	265.25	266.6	266.85	271.21	1324120	3.59114E+13		163842	0.1237
4/26/2005	TITAN	EQ	266.85	268.5	274	265.25	267	266.35	269.96	755080	2.03842E+13		100245	0.1328
4/27/2005	TITAN	EQ	266.35	266.8	273.4	252.2	255.1	255.3	265.53	765707	2.03318E+13		127965	0.1671
4/28/2005	TITAN	EQ	255.3	258	259.6	248.65	253	250.35	254.18	537101	1.36522E+13		107684	0.2005
4/29/2005	TITAN	EQ	250.35	249.9	252.25	241.3	245.5	243.85	246.09	317778	7.82033E+12		93688	0.2948
5/2/2005	TITAN	EQ	243.85	246.95	248.5	238.55	243	243.25	242.69	260516	6.32244E+12		59326	0.2277
5/3/2005	TITAN	EQ	243.25	244.7	252.3	241.3	246.6	246.75	248.61	483479	1.20199E+13		76817	0.1589
5/4/2005	TITAN	EQ	246.75	248	251.8	246.6	250	249.9	249.73	366871	9.16173E+12		51884	0.1414
5/5/2005	TITAN	EQ	249.9	250	256	248.3	249.6	250.25	252.65	333393	8.4233E+12		79560	0.2386
5/6/2005	TITAN	EQ	250.25	251.95	252.25	245.5	247.2	247.8	248.29	191480	4.75423E+12		35440	0.1851
5/9/2005	TITAN	EQ	247.8	250.6	258	246.3	255.5	255.45	254.69	502945	1.28097E+13		81868	0.1628
5/10/2005	TITAN	EQ	255.45	257.85	260.8	252.6	253.9	253.85	257.1	505068	1.29855E+13		76951	0.1524
5/11/2005	TITAN	EQ	253.85	254.9	256	232.1	252	251.7	252.39	185671	4.68617E+12		53980	0.2907
5/12/2005	TITAN	EQ	251.7	253.7	282.45	252	274	274.8	270.68	2581534	6.98775E+13		673338	0.2608
5/13/2005	TITAN	EQ	274.8	275.1	289	275.1	279.25	279.5	282.75	2151553	6.08347E+13		310543	0.1443
5/16/2005	TITAN	EQ	279.5	284	288.4	280	284.5	285.75	285.05	1243932	3.54578E+13		183644	0.1476
5/17/2005	TITAN	EQ	285.75	287	287.9	272.65	273	275	280.48	663785	1.86179E+13		128742	0.194
5/18/2005	TITAN	EQ	275	274.5	277.9	268.25	276.2	274.85	274.41	439416	1.2058E+13		77036	0.1753
5/19/2005	TITAN	EQ	274.85	278.65	297.7	278	292.7	293.3	292.13	3316018	9.68695E+13		488808	0.1474
5/20/2005	TITAN	EQ	293.3	296.8	297.7	289	290.05	291.1	293.59	1486686	4.36479E+13		106909	0.0719
5/23/2005	TITAN	EQ	291.1	291	301.35	291	293.7	293.25	296.5	1108445	3.28652E+13		209282	0.1888
5/24/2005	TITAN	EQ	293.25	295	297.9	292.2	293.15	293.1	294.37	702884	2.06909E+13		214087	0.3046
5/25/2005	TITAN	EQ	293.1	294	303.7	293.35	302	301.65	299.76	1329734	3.98599E+13		293813	0.221
5/26/2005	TITAN	EQ	301.65	303	306.4	299.05	301.5	301.7	302.8	1174689	3.55698E+13		265035	0.2256
5/27/2005	TITAN	EQ	301.7	301.5	309.9	301	303.05	303.4	305.52	970725	2.96576E+13		118251	0.1218
5/30/2005	TITAN	EQ	303.4	304	306.5	297.25	299	299.45	301.1	690272	2.07842E+13		90694	0.1314
5/31/2005	TITAN	EQ	299.45	300	303.6	297	300.9	301.15	300.62	446455	1.34211E+13		86190	0.1931
6/1/2005	TITAN	EQ	301.15	301.95	318	301	317.5	314.35	310.71	1527316	4.74558E+13		171875	0.1125
6/2/2005	TITAN	EQ	314.35	317.8	318.9	310.1	311.15	312.05	315.25	879205	2.77172E+13		115316	0.1312
6/3/2005	TITAN	EQ	312.05	312.5	323.4	311.35	321.5	320.8	319.39	1013698	3.23761E+13		112192	0.1107
6/4/2005	TITAN	EQ	320.8	318.1	325.7	318.05	324	323.95	322.62	339438	1.09509E+13		50978	0.1502
6/6/2005	TITAN	EQ	323.95	324	331.8	324	328	327.55	329.03	719445	2.3672E+13		118181	0.1643
6/7/2005	TITAN	EQ	327.55	328	332.9	322.05	325.05	324.85	328.49	666809	2.19038E+13		99589	0.1494
6/8/2005	TITAN	EQ	324.85	326.1	332	321	321.7	322.65	324.17	1047728	3.3964E+13		228674	0.2183
6/9/2005	TITAN	EQ	322.65	324	339.5	323.15	332.8	332.65	333.61	1508555	5.03272E+13		198697	0.1317
6/10/2005	TITAN	EQ	332.65	335	349	335	347.15	347.15	343.4	1930718	6.63012E+13		543955	0.2817
6/13/2005	TITAN	EQ	347.15	341	370.9	337.65	369.8	367.8	361.72	2564757	9.27734E+13		374453	0.146
6/14/2005	TITAN	EQ	367.8	371.7	374.85	361.15	364.9	365.55	366.92	1410227	5.17438E+13		143766	0.1019
6/15/2005	TITAN	EQ	365.55	366	370.8	358.35	367.85	366.05	365.02	820454	2.99479E+13		103413	0.126
6/16/2005	TITAN	EQ	366.05	367	375.9	366	373.5	373.45	372.42	1157068	4.3092E+13		264132	0.2283
6/17/2005	TITAN	EQ	373.45	375	377.5	361.55	366.5	366.25	369.31	897495	3.31454E+13		119822	0.1335
6/20/2005	TITAN	EQ	366.25	369.85	371	352.6	357.05	356.4	360.58	464590	1.6752E+13		140548	0.3025
6/21/2005	TITAN	EQ	356.4	336.25	364.7	336.25	355.2	355.55	356.4	667657	2.37952E+13		68529	0.1026
6/22/2005	TITAN	EQ	355.55	357	368	356	361.5	360.4	362.71	555963	2.01652E+13		143103	0.2574
6/23/2005	TITAN	EQ	360.4	354.6	364.95	354.6	362.85	361.45	361.39	429684	1.55283E+13		60848	0.1416
6/24/2005	TITAN	EQ	361.45	357	373.5	355.1	371.5	366.8	363.08	342918	1.24506E+13		68130	0.1987
6/27/2005	TITAN	EQ	366.8	369	379.8	368.2	372	371.7	374.82	582008	2.18149E+13		100812	0.1732
6/28/2005	TITAN	EQ	371.7	372	374.4	361.15	363.65	362.85	367.21	239546	8.79626E+12		46476	0.194
6/29/2005	TITAN	EQ	362.85	365	376.9	358.2	375	374.65	371.16	702834	2.60862E+13		122495	0.1743
6/30/2005	TITAN	EQ	374.65	376.5	385.9	372	377.5	378.9	381.33	815792	3.11089E+13		112166	0.1375
7/1/2005	TITAN	EQ	378.9	382.45	386.8	377.5	386	384.25	382.99	433505	1.66027E+13		78672	0.1815
7/4/2005	TITAN	EQ	384.25	394.7	400	380	398.95	396.2	394.01	813218	3.20413E+13		158802	0.1953
7/5/2005	TITAN	EQ	396.2	400.9	410.75	396	406.3	403.75	404.89	1000198	4.04974E+13		98213	0.0982
7/6/2005	TITAN	EQ	403.75	405.05	415.8	405.05	414.3	410.1	409.29	626052	2.56234E+13		54736	0.0874
7/7/2005	TITAN	EQ	410.1	411.25	429.7	407.15	419.75	414.25	421.61	1039580	4.38293E+13		156137	0.1502
7/8/2005	TITAN	EQ	414.25	417	455.6	417	449.05	448.35	436.65	2178528	9.51255E+13		123416	0.0567
7/11/2005	TITAN	EQ	448.35	458.6	504.6	455	503	498.6	485.94	4341927	2.10992E+14		310036	0.0714
7/12/2005	TITAN	EQ	498.6	515	551.7	499	546.25	545.7	534.21	8681480	4.63776E+14		297498	0.0343
7/13/2005	TITAN	EQ	545.7	555	572	533.4	540	539.4	554.42	5188848	2.87681E+14		348819	0.0672
7/14/2005	TITAN	EQ	539.4	545	548.1	492.1	495.4	496.6	510.92	7175334	3.66599E+14		906224	0.1263
7/15/2005	TITAN	EQ	496.6	499	509.6	482.65	504.5	504.35	498.49	5655694	2.81932E+14		280893	0.0497
7/18/2005	TITAN	EQ	504.35	509.7	527	503.9	521	520.3	519.24	2637251	1.36936E+14		221774	0.0841
7/19/2005	TITAN	EQ	520.3	525.7	525.85	511.65	515	515.05	516.6	1515616	7.82965E+13		167692	0.1106
7/20/2005	TITAN	EQ	515.05	519	520.9	504.1	506.65	507.8	511.56	1248734	6.38797E+13		105803	0.0847
7/21/2005	TITAN	EQ	507.8	508	517.9	488.65	490.3	492.65	503.52	1337849	6.73636E+13		114992	0.086
7/22/2005	TITAN	EQ	492.65	495.7	503.7	485.2	498	498.55	497.11	1288632	6.40592E+13		102469	0.0795
7/25/2005	TITAN	EQ	498.55	504.9	512.4	493.6	498.55	500.1	504.72	1484593	7.49309E+13		126528	0.0852
7/26/2005	TITAN	EQ	500.1	490	509.5	490	500.05	501.7	503.28	1378177	6.93604E+13		154620	0.1122
7/27/2005	TITAN	EQ	501.7	506.45	509	497.05	498.1	500.55	503.43	590207	2.97128E+13		49217	0.0834
7/29/2005	TITAN	EQ	500.55	500.5	510	480.8	488	487.85	497.83	1622960	8.07966E+13		415786	0.2562
8/1/2005	TITAN	EQ	487.85	489	506.9	483	504.5	501.8	494.23	1163622	5.75094E+13		205492	0.1766
8/2/2005	TITAN	EQ	501.8	505	540.3	505	533.8	535.4	524.66	2510182	1.31699E+14		357222	0.1423
8/3/2005	TITAN	EQ	535.4	547.5	548.3	526.2	527.95	531.9	540.17	2712254	1.46508E+14		296140	0.1092
8/4/2005	TITAN	EQ	531.9	531.7	537.9	522.5	526.75	526.8	530.15	1159072	6.14479E+13		185814	0.1603
8/5/2005	TITAN	EQ	526.8	526.7	538.9	525	530.2	529.6	532.7	1007398	5.36643E+13		141009	0.14
8/8/2005	TITAN	EQ	529.6	530.1	534.85	498.3	506	504	514.58	1257089	6.46875E+13		102727	0.0817
8/9/2005	TITAN	EQ	504	505	511.8	488.4	496	493.85	499.66	1401452	7.0025E+13		99632	0.0711
8/10/2005	TITAN	EQ	493.85	498	510.9	493.6	509.45	506.95	501.13	1086285	5.44368E+13		88195	0.0812
8/11/2005	TITAN	EQ	506.95	509.7	519.6	502.05	507	505.55	510.15	1024001	5.22394E+13		82184	0.0803
8/12/2005	TITAN	EQ	505.55	507.6	509.9	496.6	500	499.15	501.8	553819	2.77908E+13		43358	0.0783
8/16/2005	TITAN	EQ	499.15	503.9	507	498	498	500.2	502.02	399393	2.00503E+13		35245	0.0882
8/17/2005	TITAN	EQ	500.2	500.5	513.7	494.95	503.45	504.9	506.97	747028	3.78722E+13		45783	0.0613
8/18/2005	TITAN	EQ	504.9	506	510	498	500.25	500.95	504.09	557893	2.81228E+13		52789	0.0946
8/19/2005	TITAN	EQ	500.95	503.9	508.5	497.05	497.5	499.25	502.56	359766	1.80804E+13		57137	0.1588
8/22/2005	TITAN	EQ	499.25	498	509.4	489.15	495.4	495.15	499.88	456810	2.28349E+13		42957	0.094
8/23/2005	TITAN	EQ	495.15	495.15	499.85	457.25	465	463.6	475.92	1225457	5.83224E+13		208915	0.1705
8/24/2005	TITAN	EQ	463.6	465.8	494	445.05	486.15	481.55	470.05	2168322	1.01922E+14		152847	0.0705
8/25/2005	TITAN	EQ	481.55	500	500	471.15	472.9	473.95	480.46	1932753	9.28614E+13		362589	0.1876
8/26/2005	TITAN	EQ	473.95	478.25	494.35	468.25	489	490.65	482.82	1646023	7.94737E+13		167716	0.1019
8/29/2005	TITAN	EQ	490.65	495	496.75	473.3	477.55	480.2	481.12	954480	4.5922E+13		94137	0.0986
8/30/2005	TITAN	EQ	480.2	480.1	493	480.1	491	490.35	488.57	958959	4.68522E+13		143872	0.15
8/31/2005	TITAN	EQ	490.35	492	507.4	491.1	493	495.55	499.92	1680470	8.40097E+13		190742	0.1135
9/1/2005	TITAN	EQ	495.55	425.55	495.5	425.55	486.75	487.4	488.48	798549	3.90073E+13		150696	0.1887
9/2/2005	TITAN	EQ	487.4	452.65	492.4	452.65	481.5	482.45	484.81	361109	1.75068E+13		65951	0.1826
9/5/2005	TITAN	EQ	482.45	482	489.5	477	481.1	481.15	484.19	273222	1.32291E+13		51605	0.1889
9/6/2005	TITAN	EQ	481.15	481.15	485.9	476.2	478.65	478.65	479.61	243251	1.16665E+13		26948	0.1108
9/8/2005	TITAN	EQ	478.65	483	484	477.1	477.6	479.15	479.59	186253	8.93253E+12		45645	0.2451
9/9/2005	TITAN	EQ	479.15	479.8	484.8	473	478.5	479.3	479.6	292192	1.40135E+13		68176	0.2333
9/12/2005	TITAN	EQ	479.3	479	490.7	479	484	485.3	486.15	334587	1.62658E+13		66460	0.1986
9/13/2005	TITAN	EQ	485.3	483	488.5	481.1	482.5	482.3	484.37	265135	1.28422E+13		76389	0.2881
9/14/2005	TITAN	EQ	482.3	485	487.9	471.5	475	476.35	480.58	250072	1.20179E+13		58293	0.2331
9/15/2005	TITAN	EQ	476.35	477	483.6	471.2	480	480.85	479.82	143299	6.87576E+12		31735	0.2215
9/16/2005	TITAN	EQ	480.85	480	490.8	480	482.9	484.5	486.65	344038	1.67426E+13		92069	0.2676
9/19/2005	TITAN	EQ	484.5	494	526.7	483.2	524	524.3	510.91	1874384	9.57639E+13		259713	0.1386
9/20/2005	TITAN	EQ	524.3	525.5	544.9	520	523.5	524.6	534.48	2094790	1.11963E+14		252705	0.1206
9/21/2005	TITAN	EQ	524.6	524	530	483.2	505.1	505.8	505.52	1737382	8.78275E+13		249069	0.1434
9/22/2005	TITAN	EQ	505.8	506	506.8	458	464.9	466	487.19	1121946	5.466E+13		157871	0.1407
9/23/2005	TITAN	EQ	466	465	485	450	472.4	473.9	468.36	1106882	5.18421E+13		99280	0.0897
9/26/2005	TITAN	EQ	473.9	480	504.4	472.15	495	495.65	492.02	1147489	5.64588E+13		145399	0.1267
9/27/2005	TITAN	EQ	495.65	498.7	504.5	488	490.4	491.5	496.45	792296	3.93332E+13		110367	0.1393
9/28/2005	TITAN	EQ	491.5	495	502	491.1	492.6	493.5	495.68	510519	2.53056E+13		83753	0.1641
9/29/2005	TITAN	EQ	493.5	497	501.4	482.3	493	490.05	493.53	868091	4.28427E+13		323049	0.3721
9/30/2005	TITAN	EQ	490.05	495	498.9	476	490.05	489.35	487.77	751726	3.66672E+13		84378	0.1122
10/3/2005	TITAN	EQ	489.35	491	514.4	481.2	513.7	512.75	506.13	1324086	6.70153E+13		166405	0.1257
10/4/2005	TITAN	EQ	512.75	514	525.9	514	516.85	517.4	520.45	977608	5.08801E+13		92422	0.0945
10/5/2005	TITAN	EQ	517.4	516.85	518.9	506.6	511	509.8	512.18	543765	2.78504E+13		69047	0.127
10/6/2005	TITAN	EQ	509.8	511.05	511.05	487	493.15	494.4	499.6	523758	2.61667E+13		55768	0.1065
10/7/2005	TITAN	EQ	494.4	494.4	503	482.75	495.05	493.55	493.41	625103	3.0843E+13		62887	0.1006
10/10/2005	TITAN	EQ	493.55	498.4	498.4	452.65	489.6	487.55	490.98	308316	1.51377E+13		22735	0.0737
10/11/2005	TITAN	EQ	487.55	490	496.45	474.25	495	494.15	485.87	493161	2.39613E+13		28121	0.057
10/13/2005	TITAN	EQ	494.15	493	503.8	484	485.5	486.95	494.89	457436	2.26383E+13		30635	0.067
10/14/2005	TITAN	EQ	486.95	486	491.2	473	479	477.85	481.78	410910	1.97966E+13		34628	0.0843
10/17/2005	TITAN	EQ	477.85	481.5	488	462.1	473	471.6	469.9	524014	2.46232E+13		90509	0.1727
10/18/2005	TITAN	EQ	471.6	475	498.4	451	451	460.7	471.03	374271	1.76292E+13		71602	0.1913
10/19/2005	TITAN	EQ	460.7	456	456	425.3	436	433.5	439.81	619976	2.72674E+13		115469	0.1862
10/20/2005	TITAN	EQ	433.5	440	448.8	405	418	418.95	423.71	912236	3.86524E+13		124405	0.1364
10/21/2005	TITAN	EQ	418.95	418	454	408.4	453	447.3	430.28	1111672	4.78334E+13		210200	0.1891
10/24/2005	TITAN	EQ	447.3	455	455	423.15	423.15	426.25	440.27	637720	2.80771E+13		85897	0.1347
10/25/2005	TITAN	EQ	426.25	428	438.95	418.65	427.45	426.7	428.79	717032	3.07459E+13		47518	0.0663
10/26/2005	TITAN	EQ	426.7	429.8	432	418.5	423.7	423.85	426.51	629265	2.68387E+13		28490	0.0453
10/27/2005	TITAN	EQ	423.85	427	429.2	391.2	399	400.5	409.78	1044158	4.27873E+13		352613	0.3377
10/28/2005	TITAN	EQ	400.5	400.5	412.8	391.2	397	395.15	401.18	1041843	4.17963E+13		170661	0.1638
10/31/2005	TITAN	EQ	395.15	401	506.65	401	492	496.8	461.95	5968806	2.75726E+14		1096327	0.1837
11/1/2005	TITAN	EQ	496.8	500	525	500	510	514.7	517.39	2395723	1.23951E+14		164342	0.0686
11/2/2005	TITAN	EQ	514.7	512	514	492.6	511	508.85	503.75	4391276	2.21209E+14		124383	0.0283
11/7/2005	TITAN	EQ	508.85	513.15	547	507.3	541.8	543.1	530	4000874	2.12046E+14		236843	0.0592
11/8/2005	TITAN	EQ	543.1	540	579.9	535.3	566.1	568.35	563.44	5686825	3.20418E+14		265518	0.0467
11/9/2005	TITAN	EQ	568.35	566	579	558.25	569.05	570.2	569.79	5099107	2.90544E+14		120195	0.0236
11/10/2005	TITAN	EQ	570.2	560	590.65	560	580.1	585.2	579.25	4053807	2.34817E+14		332586	0.082
11/11/2005	TITAN	EQ	585.2	585	601.5	581.1	592.7	596.75	595.6	3587519	2.13671E+14		154502	0.0431
11/14/2005	TITAN	EQ	596.75	590	603.95	581.25	585	587.25	591.21	3061194	1.8098E+14		147032	0.048
11/16/2005	TITAN	EQ	587.25	589	599.4	583.75	591.9	592.65	593.96	1997146	1.18623E+14		111929	0.056
11/17/2005	TITAN	EQ	592.65	595	618.9	586.25	613.65	613.9	606.6	4946035	3.00028E+14		354089	0.0716
11/18/2005	TITAN	EQ	613.9	615	628	611.05	615	615.65	621.08	2482583	1.54189E+14		164176	0.0661
11/21/2005	TITAN	EQ	615.65	614	633.65	608.1	622	623.5	623.47	3434213	2.14114E+14		160440	0.0467
11/22/2005	TITAN	EQ	623.5	621	654.4	616.2	636.7	638.4	641.42	5854731	3.75535E+14		354562	0.0606
11/23/2005	TITAN	EQ	638.4	639	659.9	638	651.9	650.7	652.37	3939897	2.57028E+14		149055	0.0378
11/24/2005	TITAN	EQ	650.7	654.7	664.45	642.15	646	645.6	654.01	2966911	1.9404E+14		303208	0.1022
11/25/2005	TITAN	EQ	645.6	650	652.4	641	645.15	645	646.8	2028762	1.3122E+14		81851	0.0403
11/26/2005	TITAN	EQ	645	651	660.85	646	658.4	657	655.22	1345356	8.815E+13		94259	0.0701
11/28/2005	TITAN	EQ	657	661	667.8	658.5	659.95	660.25	662.68	1221755	8.09636E+13		104846	0.0858
11/29/2005	TITAN	EQ	660.25	660	678.9	606.55	677.9	673.25	665.16	2219142	1.47609E+14		193976	0.0874
11/30/2005	TITAN	EQ	673.25	675	693.4	657	659.5	660.95	680.3	2760116	1.8777E+14		180863	0.0655
12/1/2005	TITAN	EQ	660.95	665	688	660.55	687	681.8	673.05	2176124	1.46463E+14		172717	0.0794
12/2/2005	TITAN	EQ	681.8	682.15	693.85	673	675.1	676.7	684.8	1527423	1.04598E+14		87527	0.0573
12/5/2005	TITAN	EQ	676.7	698.5	699	674.05	678.8	677.85	681.52	1202733	8.19691E+13		76512	0.0636
12/6/2005	TITAN	EQ	677.85	681	708.7	677.1	703.8	700.55	695.77	2774560	1.93044E+14		158342	0.0571
12/7/2005	TITAN	EQ	700.55	707	729.9	705	727.8	720.65	715.38	1943236	1.39016E+14		89652	0.0461
12/8/2005	TITAN	EQ	720.65	730	835	722	804.25	801.05	773.47	8831047	6.83053E+14		340098	0.0385
12/9/2005	TITAN	EQ	801.05	800	862.8	800	815	816.5	832.65	9641681	8.02812E+14		647204	0.0671
12/12/2005	TITAN	EQ	816.5	817	847.85	815.1	831.2	833.65	832.45	5223600	4.34841E+14		203143	0.0389
12/13/2005	TITAN	EQ	833.65	831	838	819	828.65	827.95	827.48	2745166	2.27158E+14		164673	0.06
12/14/2005	TITAN	EQ	827.95	821	835	804.2	809.9	811.55	820.27	2041684	1.67474E+14		158794	0.0778
12/15/2005	TITAN	EQ	811.55	815	815	744.15	759.55	753.35	774.16	4398931	3.40548E+14		378711	0.0861
12/16/2005	TITAN	EQ	753.35	759	796.1	736.25	793.9	790.05	765.02	6263880	4.792E+14		252351	0.0403
12/19/2005	TITAN	EQ	790.05	795	818	782	801.15	800.3	804.61	3425640	2.75631E+14		211906	0.0619
12/20/2005	TITAN	EQ	800.3	805	808	784.05	798.45	795.2	797.42	2681355	2.13818E+14		125703	0.0469
12/21/2005	TITAN	EQ	795.2	800	807.5	784.6	794.5	794.5	796.74	2480843	1.97659E+14		111240	0.0448
12/22/2005	TITAN	EQ	794.5	800	803.5	785.05	795.65	796.1	795.55	1791095	1.42491E+14		90222	0.0504
12/23/2005	TITAN	EQ	796.1	800	803	769	777	776.5	788.55	1592059	1.25542E+14		119365	0.075
12/26/2005	TITAN	EQ	776.5	776	782.4	755	763.25	765.55	769.24	2490026	1.91543E+14		136239	0.0547
12/27/2005	TITAN	EQ	765.55	763.5	793	751.5	792.5	787.95	775.98	2134355	1.65621E+14		160279	0.0751
12/28/2005	TITAN	EQ	787.95	790	827.75	782	815.65	818.15	814.41	4098702	3.33801E+14		278466	0.0679
12/29/2005	TITAN	EQ	818.15	855.1	855.1	811	814.75	814.1	821.21	2514989	2.06535E+14		371929	0.1479
12/30/2005	TITAN	EQ	814.1	815	831.6	808.5	823.1	822.55	821.33	2187856	1.79696E+14		270039	0.1234
1/2/2006	TITAN	EQ	822.55	825	832	820.15	825.95	824.8	826.29	987196	8.15708E+13		133314	0.135
1/3/2006	TITAN	EQ	824.8	827	830.2	818	824.85	824.55	825.07	752646	6.20988E+13		71267	0.0947
1/4/2006	TITAN	EQ	824.55	827	853.65	825	845.65	848.2	842.01	2028154	1.70773E+14		219184	0.1081
1/5/2006	TITAN	EQ	848.2	853	855.1	791.55	793.25	797.45	816.01	4069789	3.32098E+14		552350	0.1357
1/6/2006	TITAN	EQ	797.45	800	800	756.3	765	767.25	772.57	3194679	2.4681E+14		458578	0.1435
1/9/2006	TITAN	EQ	767.25	770	790	764.3	769	766.65	776.2	1855411	1.44016E+14		310930	0.1676
1/10/2006	TITAN	EQ	766.65	773	775	752.05	760.1	757.2	762.52	1302461	9.93155E+13		257157	0.1974
1/12/2006	TITAN	EQ	757.2	762	778	750	764.1	762.15	763.4	1600939	1.22215E+14		296289	0.1851
1/13/2006	TITAN	EQ	762.15	764.9	770	751.25	754	753.85	761.53	656685	5.00087E+13		66997	0.102
1/16/2006	TITAN	EQ	753.85	758	760	730.1	733.5	733.2	741.95	932618	6.91955E+13		126622	0.1358
1/17/2006	TITAN	EQ	733.2	737.7	744.9	720.8	725.25	723.7	731.08	901737	6.59245E+13		127510	0.1414
1/18/2006	TITAN	EQ	723.7	725	737.9	707.25	736.7	729.8	721.12	1234481	8.9021E+13		144966	0.1174
1/19/2006	TITAN	EQ	729.8	732.4	765.5	732.4	746.9	749.8	752.99	2282353	1.71858E+14		206733	0.0906
1/20/2006	TITAN	EQ	749.8	755	759	736	740.65	746.55	745.49	1025344	7.64386E+13		107183	0.1045
1/23/2006	TITAN	EQ	746.55	735	743	715	715.25	720.75	730.66	1198748	8.75873E+13		179578	0.1498
1/24/2006	TITAN	EQ	720.75	725	738	706.3	713	715.05	722.79	2546236	1.8404E+14		379231	0.1489
1/25/2006	TITAN	EQ	715.05	722	727.5	689	694.7	697.25	712.53	1724562	1.22881E+14		568348	0.3296
1/27/2006	TITAN	EQ	697.25	705.1	734.9	702	732	727.6	723.07	2031831	1.46915E+14		350563	0.1725
1/30/2006	TITAN	EQ	727.6	735.1	740	714.5	718.3	717.95	724.07	903612	6.54279E+13		101145	0.1119
1/31/2006	TITAN	EQ	717.95	722	731.4	716.05	722	722.05	723.86	771593	5.58524E+13		132996	0.1724
2/1/2006	TITAN	EQ	722.05	727	727	685.25	689	689.8	703.62	1244604	8.75732E+13		215053	0.1728
2/2/2006	TITAN	EQ	689.8	698	700	670.5	678	676.2	681.99	1336929	9.11775E+13		103430	0.0774
2/3/2006	TITAN	EQ	676.2	676	696.4	665	683.8	680.6	684.14	1206237	8.25236E+13		108162	0.0897
2/6/2006	TITAN	EQ	680.6	684.9	736.35	679	732.05	729.1	710.75	2508384	1.78283E+14		427283	0.1703
2/7/2006	TITAN	EQ	729.1	734	747	724.5	729.5	731.55	735.3	1547148	1.13762E+14		109153	0.0706
2/8/2006	TITAN	EQ	731.55	730	731.4	706.1	715.25	716.95	722.14	858853	6.2021E+13		120976	0.1409
